sno,Temperature,pH,Turbidity,Water_quality
5839,21.5,7.85,207,Good
5840,31.43,7.85,208,Good
5841,21.46,7.86,208,Good
5842,21.48,7.86,208,Good
5843,21.47,7.86,208,Good
5844,31.43,7.87,208,Good
5845,21.47,7.87,208,Good
5846,21.46,7.88,208,Good
5847,21.45,7.88,208,Good
5848,21.46,7.88,208,Good
5849,21.44,7.89,208,Good
5850,21.43,7.89,208,Good
5851,21.41,7.9,208,Good
5852,21.43,7.9,208,Good
5853,21.41,7.9,208,Good
5854,21.42,7.91,208,Good
5855,21.4,7.91,208,Good
5856,21.41,7.92,208,Good
5857,21.43,7.92,208,Good
5858,21.44,7.92,208,Good
5859,21.45,7.93,208,Good
5860,21.42,7.93,208,Good
5861,21.43,7.93,208,Good
5862,21.42,7.94,208,Good
5863,21.43,7.94,209,Good
5864,21.43,7.94,209,Good
5865,21.43,7.95,209,Good
5866,21.43,7.95,209,Good
5867,21.43,7.95,209,Good
5868,21.44,7.96,209,Good
5869,21.45,7.96,209,Good
5870,21.44,7.96,209,Good
5871,21.45,7.96,209,Good
5872,21.46,7.97,209,Good
5873,21.44,7.97,209,Good
5874,21.45,7.97,209,Good
5875,21.46,7.97,209,Good
5876,21.42,7.97,209,Good
5877,21.42,5.99,209,Good
5878,21.39,5.99,209,Good
5879,21.39,5.99,209,Good
5880,21.38,5.99,209,Good
5881,21.38,5.99,209,Good
5882,21.38,5.99,209,Good
5883,21.39,7.99,209,Good
5884,21.37,7.99,209,Good
5885,21.37,7.99,209,Good
5886,21.35,7.99,209,Good
5887,21.36,7.99,210,Good
5888,21.37,7.99,210,Good
5889,21.35,7.99,210,Good
5890,21.35,7.99,210,Good
5891,21.35,7.99,210,Good
5892,21.34,8,210,Good
5893,21.33,8,210,Good
5894,21.33,8,210,Good
5895,21.33,8,210,Good
5896,21.3,8,210,Good
5897,21.28,8,210,Good
5898,21.26,8,210,Good
5899,21.22,8,210,Good
5900,21.21,8,210,Good
5901,21.2,8,210,Good
5902,21.17,8,210,Good
5903,21.15,8,210,Good
5904,21.14,8,210,Good
5905,21.13,8,210,Good
5906,21.13,8,210,Good
5907,21.1,8,210,Good
5908,21.1,8,210,Good
5909,31.8,8,255,Bad
5910,21.13,8,255,Good
5911,31.8,8,255,Bad
5912,21.1,8,255,Good
5913,21.12,8,255,Good
5914,21.13,8,255,Good
5915,21.13,8,255,Good
5916,21.14,8,255,Good
5917,21.13,8,255,Good
5918,21.12,8,255,Good
5919,21.13,8,255,Good
5920,21.14,8,255,Good
5921,21.15,8,255,Good
5922,21.15,8,255,Good
5923,21.16,8,255,Good
5924,21.14,8,255,Good
5925,21.13,8,255,Good
5926,21.13,7.99,255,Good
5927,21.14,7.99,255,Good
5928,21.13,7.99,255,Good
5929,31.8,7.99,212,Good
5930,21.12,7.99,212,Good
5931,21.09,7.99,212,Good
5932,21.09,7.99,212,Good
5933,21.06,5.99,212,Good
5934,21.04,5.99,212,Good
5935,21.02,5.99,212,Good
5936,17.86,5.99,212,Bad
5937,21.05,5.99,212,Good
5938,21.05,5.99,212,Good
5939,21.02,7.97,212,Good
5940,17.86,7.97,212,Good
5941,21.02,7.97,212,Good
5942,21.01,7.97,212,Good
5943,21.01,7.97,212,Good
5944,20.99,7.96,212,Good
5945,20.99,7.96,212,Good
5946,20.99,7.96,212,Good
5947,20.99,7.96,212,Good
5948,20.97,7.95,212,Good
5949,20.97,7.95,213,Good
5950,20.98,7.95,213,Good
5951,20.95,7.95,213,Good
5952,20.96,7.94,213,Good
5953,20.96,7.94,213,Good
5954,20.94,7.94,213,Good
5955,20.94,7.93,213,Good
5956,20.91,7.93,213,Good
5957,20.89,7.93,213,Good
5958,20.86,7.92,213,Good
5959,20.87,7.92,213,Good
5960,20.86,7.92,213,Good
5961,20.83,7.91,213,Good
5962,20.85,7.91,213,Good
5963,20.84,7.91,213,Good
5964,20.85,7.9,213,Good
5965,20.85,7.9,213,Good
5966,20.86,7.9,213,Good
5967,20.84,7.89,213,Good
5968,20.83,7.89,213,Good
5969,17.99,7.89,213,Good
5970,17.99,7.88,214,Good
5971,20.83,7.88,214,Good
5972,20.8,7.88,214,Good
5973,17.99,7.87,214,Good
5974,20.78,7.87,214,Good
5975,20.75,7.86,214,Good
5976,20.75,7.86,214,Good
5977,20.74,7.86,214,Good
5978,20.71,7.85,214,Good
5979,20.72,7.85,214,Good
5980,20.72,7.84,214,Good
5981,20.7,7.84,214,Good
5982,20.68,7.84,214,Good
5983,20.66,7.83,214,Good
5984,20.68,7.83,214,Good
5985,20.69,7.82,214,Good
5986,20.7,7.82,214,Good
5987,20.7,7.82,214,Good
5988,20.7,7.81,214,Good
5989,20.68,7.81,214,Good
5990,20.7,7.8,214,Good
5991,20.71,7.8,215,Good
5992,20.68,7.79,215,Good
5993,20.68,7.79,215,Good
5994,20.67,7.79,215,Good
5995,20.67,7.78,215,Good
5996,20.64,7.78,215,Good
5997,20.64,7.77,215,Good
5998,20.64,7.77,215,Good
5999,17.7,7.76,215,Good
6000,20.63,7.76,215,Good
6001,20.63,7.76,215,Good
6002,20.6,7.75,215,Good
6003,20.58,7.75,215,Good
6004,20.58,7.74,215,Good
6005,20.59,7.74,215,Good
6006,20.56,7.73,215,Good
6007,20.55,7.73,215,Good
6008,20.56,7.72,215,Good
6009,20.58,7.72,215,Good
6010,20.55,7.72,215,Good
6011,20.57,7.71,215,Good
6012,20.58,7.71,216,Good
6013,20.56,7.7,216,Good
6014,20.56,7.7,216,Good
6015,20.56,9.1,216,Good
6016,20.54,9.1,216,Good
6017,20.54,9.1,216,Good
6018,20.54,7.68,216,Good
6019,20.53,7.68,216,Good
6020,20.53,7.67,216,Good
6021,20.52,7.67,216,Good
6022,20.48,7.66,216,Good
6023,20.46,7.66,216,Good
6024,20.44,7.66,216,Good
6025,20.46,7.65,216,Good
6026,20.44,7.65,216,Good
6027,20.46,7.64,216,Good
6028,20.43,7.64,216,Good
6029,20.41,7.63,216,Good
6030,20.42,7.63,216,Good
6031,20.44,7.62,260,Good
6032,20.44,7.62,260,Good
6033,20.43,7.62,260,Good
6034,20.42,7.61,260,Good
6035,20.39,7.61,260,Good
6036,20.4,7.6,260,Good
6037,20.38,7.6,260,Good
6038,20.36,9.15,260,Bad
6039,20.34,9.15,260,Bad
6040,20.32,7.58,260,Good
6041,20.3,7.58,260,Good
6042,20.28,7.58,260,Good
6043,20.27,7.57,260,Good
6044,20.26,7.57,260,Good
6045,20.24,7.56,260,Good
6046,20.26,7.56,260,Good
6047,20.24,10.3,260,Bad
6048,20.23,10.3,260,Bad
6049,20.22,10.3,218,Good
6050,20.24,7.54,218,Good
6051,20.23,7.54,218,Good
6052,20.25,7.53,218,Good
6053,20.22,7.53,218,Good
6054,20.21,7.52,218,Good
6055,20.18,7.52,218,Good
6056,20.19,7.52,218,Good
6057,20.2,7.51,218,Good
6058,20.18,7.51,218,Good
6059,20.15,7.5,218,Good
6060,20.13,7.5,218,Good
6061,20.13,7.49,218,Good
6062,20.14,7.49,218,Good
6063,20.16,7.48,218,Good
6064,20.14,7.48,218,Good
6065,20.13,7.47,218,Good
6066,20.13,7.47,219,Good
6067,20.15,7.46,219,Good
6068,20.16,7.45,219,Good
6069,20.14,7.45,219,Good
6070,20.15,7.44,219,Good
6071,20.17,7.44,219,Good
6072,20.16,9.45,219,Good
6073,20.18,9.45,219,Good
6074,20.17,7.42,219,Good
6075,20.17,7.42,219,Good
6076,20.16,9.9,219,Good
6077,20.16,9.9,219,Good
6078,20.16,7.4,219,Good
6079,20.18,7.4,219,Good
6080,20.16,5.2,219,Good
6081,20.15,5.2,219,Good
6082,20.16,7.38,219,Good
6083,20.15,7.38,220,Good
6084,20.14,5.5,220,Good
6085,20.13,5.5,220,Good
6086,20.13,7.36,220,Good
6087,20.12,7.36,220,Good
6088,20.11,7.35,220,Good
6089,20.09,7.35,220,Good
6090,20.07,7.34,220,Good
6091,20.06,7.34,220,Good
6092,20.04,7.33,220,Good
6093,20.04,7.33,220,Good
6094,20.04,7.32,220,Good
6095,20.06,7.32,220,Good
6096,20.06,7.31,220,Good
6097,20.04,7.31,220,Good
6098,20.03,7.3,220,Good
6099,20.01,7.3,220,Good
6100,19.99,7.29,221,Good
6101,19.97,7.29,221,Good
6102,19.98,7.28,221,Good
6103,19.96,7.28,221,Good
6104,19.98,9.23,221,Good
6105,19.98,9.23,221,Good
6106,19.96,9.23,221,Good
6107,19.95,7.26,221,Good
6108,19.95,7.25,221,Good
6109,19.93,7.25,221,Good
6110,19.93,7.25,221,Good
6111,19.92,7.24,221,Good
6112,19.91,7.24,221,Good
6113,19.88,7.23,221,Good
6114,19.86,7.23,221,Good
6115,19.84,7.22,221,Good
6116,19.85,7.22,221,Good
6117,19.83,9.39,221,Good
6118,15.99,9.39,221,Bad
6119,15.99,7.2,222,Good
6120,19.8,7.2,222,Good
6121,19.78,5.87,222,Good
6122,19.76,5.87,222,Good
6123,19.76,5.34,222,Good
6124,19.77,5.34,222,Good
6125,19.78,5.66,222,Good
6126,19.76,5.66,222,Good
6127,19.78,7.16,222,Good
6128,19.79,7.16,222,Good
6129,19.78,7.15,222,Good
6130,19.75,7.15,222,Good
6131,19.77,7.14,222,Good
6132,19.76,7.14,222,Good
6133,19.78,7.14,222,Good
6134,19.76,7.13,222,Good
6135,19.76,7.13,222,Good
6136,19.77,7.12,222,Good
6137,19.79,7.12,222,Good
6138,19.81,7.12,222,Good
6139,19.81,5.33,222,Good
6140,19.83,5.33,222,Good
6141,19.83,5.33,223,Good
6142,15.99,7.1,223,Good
6143,19.8,7.1,223,Good
6144,19.77,4.9,223,Good
6145,19.77,4.9,223,Good
6146,19.76,4.9,223,Good
6147,19.73,4.99,223,Good
6148,19.75,4.99,223,Good
6149,19.73,4.99,223,Good
6150,19.75,5.77,223,Good
6151,19.74,5.77,223,Good
6152,19.72,5.77,223,Good
6153,19.73,5.77,223,Good
6154,19.7,5.2,223,Good
6155,19.72,5.2,223,Good
6156,19.7,5.2,223,Good
6157,30.1,5.91,223,Bad
6158,30.1,5.91,223,Bad
6159,19.68,5.91,223,Good
6160,19.67,5.91,223,Good
6161,19.67,5.67,223,Good
6162,19.67,5.67,223,Good
6163,19.68,5.67,223,Good
6164,19.69,5.67,223,Good
6165,19.68,5.92,223,Good
6166,19.69,5.92,223,Good
6167,19.7,5.92,223,Good
6168,19.69,5.92,224,Good
6169,19.66,7.02,224,Good
6170,19.65,7.02,224,Good
6171,19.63,7.02,224,Good
6172,19.62,7.02,224,Good
6173,19.62,7.02,224,Good
6174,19.62,7.01,224,Good
6175,19.63,7.01,224,Good
6176,19.6,7.01,224,Good
6177,19.61,7.01,224,Good
6178,19.6,7.01,224,Good
6179,19.59,7.01,224,Good
6180,19.59,7,224,Good
6181,19.59,7,224,Good
6182,19.57,7,224,Good
6183,19.55,7,224,Good
6184,19.55,7,224,Good
6185,19.56,7,224,Good
6186,19.54,7,224,Good
6187,19.55,6.99,224,Good
6188,19.54,6.99,224,Good
6189,19.49,6.99,224,Good
6190,19.49,6.99,224,Good
6191,19.46,6.99,224,Good
6192,19.45,6.99,224,Good
6193,19.43,6.99,224,Good
6194,19.4,6.99,224,Good
6195,19.37,6.99,225,Good
6196,19.35,6.99,225,Good
6197,19.32,6.99,225,Good
6198,19.28,6.98,225,Good
6199,19.26,6.98,225,Good
6200,19.26,6.98,225,Good
6201,15.19,6.98,225,Good
6202,19.24,6.98,225,Good
6203,19.25,6.98,225,Good
6204,19.23,6.98,225,Good
6205,19.23,6.98,225,Good
6206,19.22,6.98,225,Good
6207,19.21,6.98,225,Good
6208,19.17,6.98,225,Good
6209,19.13,6.98,225,Good
6210,19.11,6.98,225,Good
6211,19.09,6.98,225,Good
6212,19.09,6.98,225,Good
6213,19.07,6.98,225,Good
6214,19.07,6.98,225,Good
6215,31.45,6.98,225,Good
6216,19.07,6.98,225,Good
6217,19.04,6.98,225,Good
6218,19.01,6.98,225,Good
6219,18.98,6.98,225,Good
6220,18.96,6.98,225,Good
6221,18.94,6.98,225,Good
6222,18.94,6.98,225,Good
6223,18.91,6.98,226,Good
6224,18.88,6.99,226,Good
6225,18.86,6.99,226,Good
6226,18.85,6.99,226,Good
6227,18.82,6.99,226,Good
6228,18.81,6.99,226,Good
6229,18.81,6.99,226,Good
6230,18.78,7,226,Good
6231,18.77,7,226,Good
6232,18.75,7,226,Good
6233,18.72,7,226,Good
6234,18.72,7,226,Good
6235,18.71,7,226,Good
6236,18.67,7,226,Good
6237,18.63,7.01,226,Good
6238,18.62,7.01,226,Good
6239,31,7.01,226,Good
6240,31.88,7.01,226,Good
6241,18.57,7.01,226,Good
6242,31,7.02,226,Good
6243,18.54,7.02,226,Good
6244,18.55,7.02,226,Good
6245,18.55,7.02,226,Good
6246,18.51,7.02,226,Good
6247,18.47,5.92,226,Good
6248,18.46,5.92,226,Good
6249,18.44,5.92,226,Good
6250,18.41,5.92,226,Good
6251,18.41,5.67,226,Good
6252,18.4,5.67,227,Good
6253,18.4,5.67,227,Good
6254,18.37,5.67,227,Good
6255,18.37,5.91,227,Good
6256,18.35,5.91,227,Good
6257,18.34,5.91,227,Good
6258,18.35,5.91,227,Good
6259,18.35,5.2,227,Good
6260,18.33,5.2,227,Good
6261,18.29,5.2,227,Good
6262,18.3,5.2,227,Good
6263,18.29,5.77,227,Good
6264,18.25,5.77,227,Good
6265,18.22,5.77,227,Good
6266,18.22,4.99,227,Good
6267,18.22,4.99,227,Good
6268,18.21,4.99,227,Good
6269,18.19,4.99,227,Good
6270,18.18,4.9,227,Good
6271,18.15,4.9,227,Good
6272,18.13,4.9,227,Good
6273,18.12,7.1,227,Good
6274,18.11,7.1,227,Good
6275,18.11,7.1,227,Good
6276,18.1,5.33,227,Good
6277,18.09,5.33,227,Good
6278,18.06,5.33,227,Good
6279,18.07,7.12,227,Good
6280,18.07,7.12,228,Good
6281,18.06,7.12,228,Good
6282,18.03,7.13,228,Good
6283,18.02,7.13,228,Good
6284,18,7.13,228,Good
6285,17.99,7.14,228,Good
6286,31.22,7.14,228,Good
6287,17.97,7.14,228,Good
6288,17.96,7.15,228,Good
6289,17.93,7.15,228,Good
6290,17.95,7.15,228,Good
6291,17.93,7.16,228,Good
6292,17.93,7.16,228,Good
6293,17.92,5.66,228,Bad
6294,17.93,5.66,228,Bad
6295,17.94,5.66,228,Bad
6296,17.91,5.34,228,Bad
6297,17.87,5.34,228,Bad
6298,17.87,5.87,228,Bad
6299,17.88,5.87,228,Bad
6300,17.85,7.2,228,Good
6301,31.3,7.2,228,Good
6302,17.79,9.39,228,Bad
6303,17.77,9.39,228,Bad
6304,17.76,7.22,228,Good
6305,17.78,7.23,228,Good
6306,17.77,7.23,270,Bad
6307,17.75,7.24,270,Bad
6308,17.74,7.25,270,Bad
6309,17.74,7.25,270,Bad
6310,17.73,7.26,270,Bad
6311,17.72,7.26,270,Bad
6312,17.73,9.23,270,Bad
6313,17.74,9.23,270,Bad
6314,17.72,7.28,270,Bad
6315,17.7,7.29,270,Bad
6316,17.69,7.29,270,Bad
6317,17.67,7.3,270,Bad
6318,17.68,7.3,270,Bad
6319,17.66,7.31,270,Bad
6320,17.68,7.31,270,Bad
6321,17.68,7.32,270,Bad
6322,17.69,7.32,270,Bad
6323,17.67,7.33,270,Bad
6324,17.66,7.33,270,Bad
6325,17.65,7.33,270,Bad
6326,17.64,7.34,270,Bad
6327,17.66,7.34,270,Bad
6328,17.64,7.35,270,Bad
6329,17.64,7.35,270,Bad
6330,17.64,7.36,270,Bad
6331,17.66,7.36,230,Good
6332,17.64,7.36,230,Good
6333,17.62,5.5,230,Bad
6334,17.62,5.5,230,Bad
6335,17.61,5.5,230,Bad
6336,17.61,7.38,230,Good
6337,17.64,7.38,230,Good
6338,17.64,7.38,230,Good
6339,17.64,5.2,230,Bad
6340,17.63,5.2,230,Bad
6341,17.63,5.2,230,Bad
6342,17.65,5.2,230,Bad
6343,17.65,7.4,230,Good
6344,17.62,7.4,230,Good
6345,17.62,7.4,230,Good
6346,17.65,9.9,230,Bad
6347,17.63,9.9,230,Bad
6348,17.65,9.9,230,Bad
6349,17.66,9.9,230,Bad
6350,17.64,9.9,230,Bad
6351,17.62,7.42,230,Good
6352,17.61,7.42,230,Good
6353,17.6,7.42,230,Good
6354,17.59,7.42,230,Good
6355,17.59,7.42,230,Good
6356,17.57,9.45,231,Bad
6357,17.58,9.45,231,Bad
6358,17.57,9.45,231,Bad
6359,17.6,9.45,231,Bad
6360,17.58,9.45,231,Bad
6361,17.57,9.45,231,Bad
6362,17.6,7.44,231,Good
6363,17.62,7.44,231,Good
6364,17.63,7.44,231,Good
6365,17.66,7.44,231,Good
6366,17.66,7.44,231,Good
6367,17.68,7.44,231,Good
6368,17.66,7.44,231,Good
6369,17.66,7.44,231,Good
6370,17.65,7.45,231,Good
6371,17.64,7.45,231,Good
6372,17.66,7.45,231,Good
6373,17.69,7.45,231,Good
6374,17.71,7.45,231,Good
6375,17.74,7.45,231,Good
6376,17.75,7.45,231,Good
6377,17.76,7.45,231,Good
6378,17.78,7.45,231,Good
6379,17.8,7.45,231,Good
6380,17.8,7.46,231,Good
6381,17.83,7.46,231,Good
6382,17.87,7.46,232,Good
6383,17.87,7.46,232,Good
6384,17.89,7.46,232,Good
6385,17.91,7.46,232,Good
6386,17.92,7.46,232,Good
6387,17.94,7.46,232,Good
6388,31.22,7.46,232,Good
6389,17.97,7.46,232,Good
6390,17.99,7.46,232,Good
6391,18.02,7.46,232,Good
6392,18.01,7.46,232,Good
6393,18,7.46,232,Good
6394,18,7.46,232,Good
6395,18.03,7.46,232,Good
6396,16.5,7.46,232,Good
6397,16.1,7.46,232,Good
6398,18.09,7.46,232,Good
6399,18.1,7.46,232,Good
6400,16.1,7.46,232,Good
6401,18.07,7.46,232,Good
6402,18.1,7.46,232,Good
6403,18.1,7.46,232,Good
6404,18.11,7.46,232,Good
6405,18.15,7.46,232,Good
6406,18.17,7.46,232,Good
6407,18.19,7.46,232,Good
6408,18.2,7.46,232,Good
6409,18.21,7.46,232,Good
6410,18.21,7.46,232,Good
6411,18.24,7.46,232,Good
6412,18.23,7.46,232,Good
6413,18.26,7.46,232,Good
6414,18.28,7.46,232,Good
6415,18.28,7.46,232,Good
6416,18.3,7.46,233,Good
6417,18.29,7.46,233,Good
6418,18.3,7.46,233,Good
6419,18.31,7.46,233,Good
6420,18.3,7.46,233,Good
6421,18.3,7.45,233,Good
6422,18.32,7.45,233,Good
6423,18.32,7.45,233,Good
6424,18.32,7.45,233,Good
6425,18.34,7.45,233,Good
6426,18.35,7.45,233,Good
6427,18.35,7.45,233,Good
6428,15.5,7.45,233,Good
6429,18.37,7.45,233,Good
6430,18.39,7.45,233,Good
6431,18.41,7.45,233,Good
6432,18.4,7.45,233,Good
6433,18.42,7.45,233,Good
6434,18.45,7.44,233,Good
6435,18.48,7.44,233,Good
6436,18.48,7.44,233,Good
6437,18.47,7.44,233,Good
6438,18.49,7.44,233,Good
6439,18.49,7.44,233,Good
6440,18.51,7.44,233,Good
6441,18.53,7.44,233,Good
6442,18.56,7.44,233,Good
6443,31,7.44,233,Good
6444,31.88,9.45,233,Bad
6445,18.6,9.45,233,Good
6446,18.63,9.45,233,Good
6447,18.61,9.45,233,Good
6448,18.62,9.45,233,Good
6449,18.63,9.45,233,Good
6450,18.63,9.45,233,Good
6451,18.65,9.45,233,Good
6452,18.64,9.45,233,Good
6453,18.63,7.42,233,Good
6454,18.61,7.42,233,Good
6455,31.88,7.42,233,Good
6456,18.61,7.42,233,Good
6457,18.6,7.42,233,Good
6458,31.88,7.42,233,Good
6459,18.61,7.42,233,Good
6460,18.64,7.42,233,Good
6461,18.66,9.9,233,Good
6462,18.66,9.9,233,Good
6463,31.33,9.9,233,Bad
6464,18.7,9.9,233,Good
6465,18.72,9.9,233,Good
6466,18.7,9.9,233,Good
6467,18.7,9.9,233,Good
6468,31.33,9.9,233,Bad
6469,18.72,7.4,233,Good
6470,18.71,7.4,233,Good
6471,18.71,7.4,233,Good
6472,18.75,7.4,233,Good
6473,18.78,7.4,233,Good
6474,18.8,7.4,233,Good
6475,18.83,7.4,233,Good
6476,18.83,7.4,233,Good
6477,18.85,5.2,233,Good
6478,18.87,5.2,233,Good
6479,18.88,5.2,233,Good
6480,18.86,5.2,233,Good
6481,18.86,5.2,233,Good
6482,18.86,5.2,233,Good
6483,18.86,5.2,233,Good
6484,18.88,7.38,233,Good
6485,18.88,7.38,233,Good
6486,18.87,7.38,233,Good
6487,18.89,7.38,233,Good
6488,18.91,7.38,233,Good
6489,18.95,7.38,233,Good
6490,18.96,7.38,233,Good
6491,18.95,5.5,233,Good
6492,18.96,5.5,233,Good
6493,19,5.5,233,Good
6494,18.99,5.5,233,Good
6495,19,5.5,233,Good
6496,19.02,5.5,233,Good
6497,19.02,7.36,233,Good
6498,19.04,7.36,233,Good
6499,19.02,7.36,233,Good
6500,16,7.36,233,Good
6501,19.02,7.36,233,Good
6502,16,7.36,233,Good
6503,19.02,7.36,233,Good
6504,19.04,7.35,233,Good
6505,19.05,7.35,233,Good
6506,31.45,7.35,233,Good
6507,19.07,7.35,233,Good
6508,19.08,7.35,233,Good
6509,19.11,7.35,233,Good
6510,19.1,7.35,233,Good
6511,19.1,7.35,233,Good
6512,19.14,7.35,233,Good
6513,19.13,7.35,233,Good
6514,19.13,7.35,233,Good
6515,19.14,7.35,233,Good
6516,19.18,7.35,233,Good
6517,16.6,7.35,233,Good
6518,16.6,7.35,233,Good
6519,16.6,7.35,233,Good
6520,19.22,7.35,233,Good
6521,19.25,7.35,233,Good
6522,19.26,7.35,233,Good
6523,19.28,7.35,233,Good
6524,19.28,7.35,233,Good
6525,19.31,7.35,233,Good
6526,19.32,7.35,233,Good
6527,19.35,7.35,233,Good
6528,19.35,7.35,233,Good
6529,19.37,7.35,233,Good
6530,19.37,7.35,233,Good
6531,19.36,7.35,233,Good
6532,19.37,7.35,233,Good
6533,19.39,7.35,233,Good
6534,19.4,7.35,233,Good
6535,19.42,7.36,233,Good
6536,19.46,7.36,233,Good
6537,19.47,7.36,233,Good
6538,19.46,7.36,233,Good
6539,19.48,7.36,233,Good
6540,19.48,7.36,233,Good
6541,19.48,7.36,233,Good
6542,19.48,7.36,233,Good
6543,19.51,7.36,233,Good
6544,19.51,7.36,233,Good
6545,19.52,7.36,233,Good
6546,19.56,7.36,233,Good
6547,19.6,7.36,233,Good
6548,19.6,5.5,233,Good
6549,19.6,5.5,233,Good
6550,19.64,5.5,233,Good
6551,19.65,5.5,233,Good
6552,19.67,5.5,233,Good
6553,19.7,5.5,233,Good
6554,19.7,5.5,233,Good
6555,19.73,5.5,233,Good
6556,19.73,5.5,233,Good
6557,19.72,7.38,233,Good
6558,19.73,7.38,233,Good
6559,19.73,7.38,233,Good
6560,19.77,7.38,233,Good
6561,19.79,7.38,233,Good
6562,19.78,7.38,233,Good
6563,19.77,7.38,233,Good
6564,19.78,7.38,233,Good
6565,19.79,5.2,233,Good
6566,19.81,5.2,233,Good
6567,19.83,5.2,233,Good
6568,19.86,5.2,233,Good
6569,19.87,5.2,233,Good
6570,19.88,5.2,233,Good
6571,19.92,5.2,233,Good
6572,19.92,7.4,233,Good
6573,19.94,7.4,233,Good
6574,19.96,7.4,233,Good
6575,19.98,7.4,233,Good
6576,19.99,7.4,233,Good
6577,19.99,7.4,233,Good
6578,19.98,7.4,233,Good
6579,20.01,9.9,233,Good
6580,20.04,9.9,233,Good
6581,20.08,9.9,233,Good
6582,20.09,9.9,233,Good
6583,20.13,9.9,233,Good
6584,20.13,9.9,233,Good
6585,20.12,7.42,233,Good
6586,20.16,7.42,233,Good
6587,20.16,7.42,233,Good
6588,20.15,7.42,233,Good
6589,20.18,7.42,233,Good
6590,20.19,9.45,233,Good
6591,20.18,9.45,233,Good
6592,20.21,9.45,233,Good
6593,20.22,9.45,233,Good
6594,20.26,9.45,233,Good
6595,20.27,9.45,233,Good
6596,20.28,7.44,233,Good
6597,20.31,7.44,233,Good
6598,20.31,7.44,233,Good
6599,20.32,7.44,233,Good
6600,20.34,7.44,233,Good
6601,20.32,7.44,233,Good
6602,20.33,7.45,233,Good
6603,20.32,7.45,233,Good
6604,20.35,7.45,233,Good
6605,20.35,7.45,233,Good
6606,20.34,7.45,233,Good
6607,20.34,7.46,233,Good
6608,20.34,7.46,233,Good
6609,20.33,7.46,233,Good
6610,20.33,7.46,233,Good
6611,20.36,7.46,233,Good
6612,20.39,7.46,233,Good
6613,20.4,7.47,233,Good
6614,20.4,7.47,233,Good
6615,20.43,7.47,233,Good
6616,20.46,7.47,233,Good
6617,20.49,7.47,233,Good
6618,20.48,7.48,233,Good
6619,20.5,7.48,233,Good
6620,20.5,7.48,233,Good
6621,20.53,7.48,233,Good
6622,20.52,7.48,233,Good
6623,20.56,7.49,233,Good
6624,20.59,7.49,233,Good
6625,20.58,7.49,233,Good
6626,20.61,7.49,233,Good
6627,16.94,7.49,233,Good
6628,20.66,7.5,233,Good
6629,20.66,7.5,233,Good
6630,17.7,7.5,233,Good
6631,17.7,7.5,233,Good
6632,20.64,7.5,233,Good
6633,20.63,7.5,233,Good
6634,16.94,7.51,233,Good
6635,16.94,7.51,233,Good
6636,17.7,7.51,233,Good
6637,20.66,7.51,233,Good
6638,20.7,7.51,233,Good
6639,20.69,7.52,233,Good
6640,20.71,7.52,233,Good
6641,20.71,7.52,233,Good
6642,20.73,7.52,233,Good
6643,20.76,7.52,233,Good
6644,20.77,7.53,234,Good
6645,20.79,7.53,234,Good
6646,20.78,7.53,234,Good
6647,20.8,7.53,234,Good
6648,20.82,7.53,234,Good
6649,20.85,7.54,234,Good
6650,20.88,7.54,234,Good
6651,20.87,7.54,234,Good
6652,20.86,7.54,234,Good
6653,20.85,7.54,234,Good
6654,20.87,10.3,234,Good
6655,20.88,10.3,234,Good
6656,20.88,10.3,234,Good
6657,20.88,10.3,234,Good
6658,20.86,10.3,234,Good
6659,20.86,10.3,234,Good
6660,20.87,7.56,234,Good
6661,20.86,7.56,234,Good
6662,20.86,7.56,234,Good
6663,20.87,7.56,234,Good
6664,20.88,7.56,234,Good
6665,20.88,7.57,234,Good
6666,20.9,7.57,234,Good
6667,20.9,7.57,234,Good
6668,20.91,7.57,234,Good
6669,20.92,7.57,234,Good
6670,20.92,7.57,234,Good
6671,20.94,7.58,234,Good
6672,20.94,7.58,234,Good
6673,20.94,7.58,234,Good
6674,20.94,7.58,234,Good
6675,20.97,7.58,234,Good
6676,20.98,9.15,234,Good
6677,20.99,9.15,234,Good
6678,20.97,9.15,234,Good
6679,20.99,9.15,234,Good
6680,20.99,9.15,234,Good
6681,20.98,9.15,234,Good
6682,20.96,7.6,234,Good
6683,20.94,7.6,234,Good
6684,20.96,7.6,234,Good
6685,20.97,7.6,234,Good
6686,20.98,7.6,234,Good
6687,20.96,7.6,234,Good
6688,20.94,7.61,234,Good
6689,20.94,7.61,234,Good
6690,20.92,7.61,234,Good
6691,20.92,7.61,234,Good
6692,20.9,7.61,234,Good
6693,20.88,7.61,234,Good
6694,20.88,7.62,234,Good
6695,20.89,7.62,234,Good
6696,20.89,7.62,234,Good
6697,20.89,7.62,234,Good
6698,20.89,7.62,235,Good
6699,20.91,7.62,235,Good
6700,20.92,7.63,235,Good
6701,20.95,7.63,235,Good
6702,20.93,7.63,235,Good
6703,20.95,7.63,235,Good
6704,20.97,7.63,235,Good
6705,20.97,7.63,235,Good
6706,20.96,7.63,235,Good
6707,20.97,7.64,235,Good
6708,20.95,7.64,235,Good
6709,20.97,7.64,235,Good
6710,20.96,7.64,235,Good
6711,20.95,7.64,235,Good
6712,20.94,7.64,235,Good
6713,20.94,7.64,235,Good
6714,20.96,7.65,235,Good
